scene_id,scene_source_split,scene_partition,scene_has_progress,scene_complete,scene_energy_label,scene_type,instance_id,target_category,source_object_name,state,bad_polygon,usable_for_state_model,rgb_crop_relpath,depth_crop_relpath,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,overlay_dx,overlay_dy,reviewer,notes
kv1__NYUdata__NYU0437,train,train_candidate,1,1,multiple_possible_issues,playroom,monitor_or_tv_1,monitor_or_tv,tv,on,0,1,crops/rgb/kv1__NYUdata__NYU0437__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0437__monitor_or_tv_1.png,171,103,279,216,108,113,179,111,271,208,0.0,0.0,,
kv1__NYUdata__NYU0474,train,train_candidate,1,0,possible_idle_monitor_usage,study,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0474__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0474__monitor_or_tv_1.png,0,80,67,162,67,82,1,88,59,154,0.0,0.0,,
kv1__NYUdata__NYU0474,train,train_candidate,1,0,possible_idle_monitor_usage,study,lamp_1,lamp,lamp,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0474__lamp_1.png,crops/depth/kv1__NYUdata__NYU0474__lamp_1.png,316,103,362,151,46,48,324,111,354,143,0.0,0.0,,
kv1__NYUdata__NYU0476,train,validation_holdout,0,0,unknown,study,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0476__door_1.png,crops/depth/kv1__NYUdata__NYU0476__door_1.png,546,317,561,427,15,110,554,325,561,427,0,0,,
kv1__NYUdata__NYU0476,train,validation_holdout,0,0,unknown,study,monitor_or_tv_1,monitor_or_tv,monitor,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0476__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0476__monitor_or_tv_1.png,0,180,16,264,16,84,1,188,8,256,0,0,,
kv1__NYUdata__NYU0485,train,train_candidate,1,1,possible_open_door_inefficiency,study,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0485__door_1.png,crops/depth/kv1__NYUdata__NYU0485__door_1.png,112,0,246,374,134,374,120,1,238,366,0.0,0.0,,
kv1__NYUdata__NYU0485,train,train_candidate,1,1,possible_open_door_inefficiency,study,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0485__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0485__monitor_or_tv_1.png,384,27,561,183,177,156,392,35,561,175,0.0,0.0,,
kv1__NYUdata__NYU0546,train,train_candidate,1,0,unknown,dining_room,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0546__door_1.png,crops/depth/kv1__NYUdata__NYU0546__door_1.png,179,0,228,107,49,107,187,1,220,99,0.0,0.0,,
kv1__NYUdata__NYU0546,train,train_candidate,1,0,unknown,dining_room,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0546__lamp_1.png,crops/depth/kv1__NYUdata__NYU0546__lamp_1.png,114,68,163,166,49,98,122,76,155,158,0.0,0.0,,
kv1__NYUdata__NYU0549,train,train_candidate,1,0,unknown,dining_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0549__door_1.png,crops/depth/kv1__NYUdata__NYU0549__door_1.png,49,0,254,385,205,385,57,1,246,377,0.0,0.0,,
kv1__NYUdata__NYU0552,train,train_candidate,1,1,possible_open_door_inefficiency,home_office,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0552__door_1.png,crops/depth/kv1__NYUdata__NYU0552__door_1.png,0,78,71,427,71,349,1,86,63,427,0.0,0.0,,
kv1__NYUdata__NYU0552,train,train_candidate,1,1,possible_open_door_inefficiency,home_office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0552__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0552__monitor_or_tv_1.png,39,107,219,235,180,128,47,115,211,227,0.0,0.0,,
kv1__NYUdata__NYU0552,train,train_candidate,1,1,possible_open_door_inefficiency,home_office,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0552__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0552__monitor_or_tv_2.png,418,94,476,160,58,66,426,102,468,152,0.0,0.0,,
kv1__NYUdata__NYU0553,train,train_candidate,1,0,unknown,home_office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0553__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0553__monitor_or_tv_1.png,99,81,184,163,85,82,107,89,176,155,0.0,0.0,,
kv1__NYUdata__NYU0553,train,train_candidate,1,0,unknown,home_office,lamp_1,lamp,lamp,off,1,0,crops/rgb/kv1__NYUdata__NYU0553__lamp_1.png,crops/depth/kv1__NYUdata__NYU0553__lamp_1.png,526,117,561,176,35,59,534,125,561,168,0.0,0.0,,
kv1__NYUdata__NYU0554,train,train_candidate,1,0,possible_open_door_inefficiency,home_office,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0554__door_1.png,crops/depth/kv1__NYUdata__NYU0554__door_1.png,0,0,113,425,113,425,1,1,105,417,0.0,0.0,,
kv1__NYUdata__NYU0554,train,train_candidate,1,0,possible_open_door_inefficiency,home_office,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0554__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0554__monitor_or_tv_1.png,291,117,379,216,88,99,299,125,371,208,0.0,0.0,,
kv1__NYUdata__NYU0555,train,validation_holdout,0,0,unknown,home_office,monitor_or_tv_1,monitor_or_tv,monitor,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0555__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0555__monitor_or_tv_1.png,284,0,301,10,17,10,292,1,293,2,0,0,,
kv1__NYUdata__NYU0556,train,train_candidate,1,0,unknown,home_office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0556__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0556__monitor_or_tv_1.png,216,109,331,245,115,136,224,117,323,237,0.0,0.0,,
kv1__NYUdata__NYU0556,train,train_candidate,1,0,unknown,home_office,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0556__lamp_1.png,crops/depth/kv1__NYUdata__NYU0556__lamp_1.png,537,348,561,403,24,55,545,356,561,395,0.0,0.0,,
kv1__NYUdata__NYU0556,train,train_candidate,1,0,unknown,home_office,lamp_2,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0556__lamp_2.png,crops/depth/kv1__NYUdata__NYU0556__lamp_2.png,0,1,57,334,57,333,1,9,49,326,0.0,0.0,,
kv1__NYUdata__NYU0580,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,door_1,door,door,closed,1,0,crops/rgb/kv1__NYUdata__NYU0580__door_1.png,crops/depth/kv1__NYUdata__NYU0580__door_1.png,506,0,561,332,55,332,514,1,561,324,0.0,0.0,,
kv1__NYUdata__NYU0580,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0580__lamp_1.png,crops/depth/kv1__NYUdata__NYU0580__lamp_1.png,400,122,489,245,89,123,408,130,481,237,0.0,0.0,,
kv1__NYUdata__NYU0581,train,train_candidate,1,0,possible_unnecessary_lighting,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0581__door_1.png,crops/depth/kv1__NYUdata__NYU0581__door_1.png,282,0,353,248,71,248,290,1,345,240,0.0,0.0,,
kv1__NYUdata__NYU0581,train,train_candidate,1,0,possible_unnecessary_lighting,living_room,door_2,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0581__door_2.png,crops/depth/kv1__NYUdata__NYU0581__door_2.png,552,336,561,365,9,29,560,344,561,357,0,0,,
kv1__NYUdata__NYU0581,train,train_candidate,1,0,possible_unnecessary_lighting,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0581__lamp_1.png,crops/depth/kv1__NYUdata__NYU0581__lamp_1.png,190,88,265,200,75,112,198,96,257,192,0.0,0.0,,
kv1__NYUdata__NYU0582,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0582__lamp_1.png,crops/depth/kv1__NYUdata__NYU0582__lamp_1.png,249,56,291,97,42,41,257,64,283,89,0.0,0.0,,
kv1__NYUdata__NYU0582,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0582__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0582__monitor_or_tv_1.png,291,55,427,151,136,96,299,63,419,143,0.0,0.0,,
kv1__NYUdata__NYU0583,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0583__door_1.png,crops/depth/kv1__NYUdata__NYU0583__door_1.png,314,0,366,135,52,135,322,1,358,127,0.0,0.0,,
kv1__NYUdata__NYU0583,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0583__lamp_1.png,crops/depth/kv1__NYUdata__NYU0583__lamp_1.png,334,74,413,187,79,113,342,82,405,179,0.0,0.0,,
kv1__NYUdata__NYU0593,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0593__door_1.png,crops/depth/kv1__NYUdata__NYU0593__door_1.png,0,0,147,276,147,276,1,1,139,268,0.0,0.0,,
kv1__NYUdata__NYU0593,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0593__lamp_1.png,crops/depth/kv1__NYUdata__NYU0593__lamp_1.png,415,76,520,208,105,132,423,84,512,200,0.0,0.0,,
kv1__NYUdata__NYU0594,train,train_candidate,1,0,unknown,living_room,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0594__door_1.png,crops/depth/kv1__NYUdata__NYU0594__door_1.png,415,98,450,125,35,27,423,106,442,117,0,0,,
kv1__NYUdata__NYU0594,train,train_candidate,1,0,unknown,living_room,door_2,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0594__door_2.png,crops/depth/kv1__NYUdata__NYU0594__door_2.png,415,98,450,125,35,27,423,106,442,117,0,0,,
kv1__NYUdata__NYU0594,train,train_candidate,1,0,unknown,living_room,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0594__lamp_1.png,crops/depth/kv1__NYUdata__NYU0594__lamp_1.png,51,0,108,203,57,203,59,1,100,195,0.0,0.0,,
kv1__NYUdata__NYU0602,train,train_candidate,1,0,unknown,living_room,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0602__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0602__monitor_or_tv_1.png,149,41,320,195,171,154,157,49,312,187,0.0,0.0,,
kv1__NYUdata__NYU0602,train,train_candidate,1,0,unknown,living_room,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0602__door_1.png,crops/depth/kv1__NYUdata__NYU0602__door_1.png,34,0,168,427,134,427,42,1,160,421,0.0,0.0,,
kv1__NYUdata__NYU0602,train,train_candidate,1,0,unknown,living_room,door_2,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0602__door_2.png,crops/depth/kv1__NYUdata__NYU0602__door_2.png,528,0,561,229,33,229,536,1,561,221,0.0,0.0,,
kv1__NYUdata__NYU0603,train,train_candidate,1,0,unknown,living_room,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0603__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0603__monitor_or_tv_1.png,413,116,480,168,67,52,421,124,472,160,0,0,,
kv1__NYUdata__NYU0603,train,train_candidate,1,0,unknown,living_room,monitor_or_tv_2,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0603__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0603__monitor_or_tv_2.png,462,118,531,167,69,49,470,126,523,159,0,0,,
kv1__NYUdata__NYU0603,train,train_candidate,1,0,unknown,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0603__lamp_1.png,crops/depth/kv1__NYUdata__NYU0603__lamp_1.png,534,103,561,139,27,36,542,111,561,131,0.0,0.0,,
kv1__NYUdata__NYU0605,train,train_candidate,1,1,multiple_possible_issues,living_room,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0605__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0605__monitor_or_tv_1.png,74,94,184,181,110,87,82,102,176,173,0.0,0.0,,
kv1__NYUdata__NYU0605,train,train_candidate,1,1,multiple_possible_issues,living_room,monitor_or_tv_2,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0605__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0605__monitor_or_tv_2.png,172,100,274,176,102,76,180,108,266,168,0.0,0.0,,
kv1__NYUdata__NYU0605,train,train_candidate,1,1,multiple_possible_issues,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0605__lamp_1.png,crops/depth/kv1__NYUdata__NYU0605__lamp_1.png,290,75,369,142,79,67,298,83,361,134,0.0,0.0,,
kv1__NYUdata__NYU0635,train,train_candidate,1,0,unknown,office,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0635__door_1.png,crops/depth/kv1__NYUdata__NYU0635__door_1.png,137,0,232,214,95,214,145,1,224,206,0.0,0.0,,
kv1__NYUdata__NYU0635,train,train_candidate,1,0,unknown,office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0635__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0635__monitor_or_tv_1.png,388,90,461,156,73,66,396,98,453,148,0.0,0.0,,
kv1__NYUdata__NYU0635,train,train_candidate,1,0,unknown,office,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0635__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0635__monitor_or_tv_2.png,325,100,376,169,51,69,333,108,368,161,0.0,0.0,,
kv1__NYUdata__NYU0642,train,train_candidate,1,0,unknown,recreation_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0642__door_1.png,crops/depth/kv1__NYUdata__NYU0642__door_1.png,512,45,561,242,49,197,520,53,561,234,0.0,0.0,,
kv1__NYUdata__NYU0642,train,train_candidate,1,0,unknown,recreation_room,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0642__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0642__monitor_or_tv_1.png,231,78,347,169,116,91,239,86,339,161,0.0,0.0,,
kv1__NYUdata__NYU0643,train,train_candidate,1,0,unknown,recreation_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0643__door_1.png,crops/depth/kv1__NYUdata__NYU0643__door_1.png,439,0,561,234,122,234,447,1,561,226,0.0,0.0,,
kv1__NYUdata__NYU0643,train,train_candidate,1,0,unknown,recreation_room,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0643__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0643__monitor_or_tv_1.png,115,0,279,141,164,141,123,7,271,133,0.0,0.0,,
kv1__NYUdata__NYU0668,train,train_candidate,1,0,possible_unnecessary_lighting,bathroom,door_1,door,door,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0668__door_1.png,crops/depth/kv1__NYUdata__NYU0668__door_1.png,543,345,561,427,18,82,551,353,561,427,0.0,0.0,,
kv1__NYUdata__NYU0668,train,train_candidate,1,0,possible_unnecessary_lighting,bathroom,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0668__lamp_1.png,crops/depth/kv1__NYUdata__NYU0668__lamp_1.png,425,0,503,20,78,20,433,1,495,12,0.0,0.0,,
kv1__NYUdata__NYU0699,train,train_candidate,1,0,possible_open_door_inefficiency,bathroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0699__door_1.png,crops/depth/kv1__NYUdata__NYU0699__door_1.png,0,40,61,427,61,387,1,48,53,427,0.0,0.0,,
kv1__NYUdata__NYU0699,train,train_candidate,1,0,possible_open_door_inefficiency,bathroom,lamp_1,lamp,lamp,unknown,1,0,crops/rgb/kv1__NYUdata__NYU0699__lamp_1.png,crops/depth/kv1__NYUdata__NYU0699__lamp_1.png,132,37,185,120,53,83,140,45,177,112,0.0,0.0,,
kv1__NYUdata__NYU0745,train,train_candidate,1,1,possible_idle_monitor_usage,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0745__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0745__monitor_or_tv_1.png,366,98,420,145,54,47,374,106,412,137,0.0,0.0,,
kv1__NYUdata__NYU0747,train,validation_holdout,0,0,unknown,kitchen,door_1,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0747__door_1.png,crops/depth/kv1__NYUdata__NYU0747__door_1.png,512,0,561,160,49,160,520.0,3.0,561.0,152.0,0.0,0.0,,
kv1__NYUdata__NYU0747,train,validation_holdout,0,0,unknown,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0747__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0747__monitor_or_tv_1.png,192,88,249,138,57,50,200.0,96.0,241.0,130.0,0.0,0.0,,
kv1__NYUdata__NYU0749,train,train_candidate,1,0,possible_idle_monitor_usage,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0749__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0749__monitor_or_tv_1.png,127,116,198,178,71,62,135,124,190,170,0.0,0.0,,
kv1__NYUdata__NYU0749,train,train_candidate,1,0,possible_idle_monitor_usage,kitchen,lamp_1,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0749__lamp_1.png,crops/depth/kv1__NYUdata__NYU0749__lamp_1.png,0,426,13,427,13,1,1,560,5,561,0,0,,
kv1__NYUdata__NYU0766,train,train_candidate,1,1,possible_idle_monitor_usage,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0766__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0766__monitor_or_tv_1.png,323,104,378,166,55,62,331,112,370,158,0.0,0.0,,
kv1__NYUdata__NYU0766,train,train_candidate,1,1,possible_idle_monitor_usage,kitchen,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0766__lamp_1.png,crops/depth/kv1__NYUdata__NYU0766__lamp_1.png,442,0,472,46,30,46,450,1,464,38,0.0,0.0,,
kv1__NYUdata__NYU0772,train,train_candidate,1,0,unknown,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0772__door_1.png,crops/depth/kv1__NYUdata__NYU0772__door_1.png,282,0,343,136,61,136,290,1,335,128,0.0,0.0,,
kv1__NYUdata__NYU0772,train,train_candidate,1,0,unknown,kitchen,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0772__door_2.png,crops/depth/kv1__NYUdata__NYU0772__door_2.png,284,144,330,203,46,59,292,152,322,195,0.0,0.0,,
kv1__NYUdata__NYU0772,train,train_candidate,1,0,unknown,kitchen,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0772__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0772__monitor_or_tv_1.png,0,0,19,56,19,56,1,1,11,48,0.0,0.0,,
kv1__NYUdata__NYU0781,val,train_candidate,1,0,possible_open_door_inefficiency,kitchen,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0781__door_1.png,crops/depth/kv1__NYUdata__NYU0781__door_1.png,277,0,367,62,90,62,285,1,359,54,0.0,0.0,,
kv1__NYUdata__NYU0781,val,train_candidate,1,0,possible_open_door_inefficiency,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0781__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0781__monitor_or_tv_1.png,0,426,9,427,9,1,1,455,1,456,0,0,,
kv1__NYUdata__NYU0782,val,train_candidate,1,1,possible_open_door_inefficiency,kitchen,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0782__door_1.png,crops/depth/kv1__NYUdata__NYU0782__door_1.png,142,12,219,212,77,200,150,20,211,204,0.0,0.0,,
kv1__NYUdata__NYU0785,val,train_candidate,1,0,unknown,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0785__door_1.png,crops/depth/kv1__NYUdata__NYU0785__door_1.png,122,72,180,137,58,65,130,80,172,129,0.0,0.0,,
kv1__NYUdata__NYU0785,val,train_candidate,1,0,unknown,kitchen,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0785__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0785__monitor_or_tv_1.png,372,36,455,108,83,72,380,44,447,100,0.0,0.0,,
kv1__NYUdata__NYU0788,val,train_candidate,1,0,unknown,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0788__door_1.png,crops/depth/kv1__NYUdata__NYU0788__door_1.png,363,142,404,250,41,108,371,150,396,242,0.0,0.0,,
kv1__NYUdata__NYU0788,val,train_candidate,1,0,unknown,kitchen,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0788__door_2.png,crops/depth/kv1__NYUdata__NYU0788__door_2.png,179,133,247,338,68,205,187,141,239,330,0.0,0.0,,
kv1__NYUdata__NYU0788,val,train_candidate,1,0,unknown,kitchen,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0788__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0788__monitor_or_tv_1.png,405,199,461,273,56,74,413,207,453,265,0.0,0.0,,
kv1__NYUdata__NYU0789,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0789__door_1.png,crops/depth/kv1__NYUdata__NYU0789__door_1.png,4,131,99,334,95,203,12,139,91,326,0.0,0.0,,
kv1__NYUdata__NYU0789,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0789__door_2.png,crops/depth/kv1__NYUdata__NYU0789__door_2.png,497,87,561,265,64,178,505,95,561,257,0.0,0.0,,
kv1__NYUdata__NYU0789,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0789__lamp_1.png,crops/depth/kv1__NYUdata__NYU0789__lamp_1.png,16,0,58,27,42,27,24,2,50,19,0.0,0.0,,
kv1__NYUdata__NYU0789,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,lamp_2,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0789__lamp_2.png,crops/depth/kv1__NYUdata__NYU0789__lamp_2.png,224,0,253,167,29,167,232,1,245,159,0.0,0.0,,
kv1__NYUdata__NYU0789,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,lamp_3,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0789__lamp_3.png,crops/depth/kv1__NYUdata__NYU0789__lamp_3.png,376,0,405,158,29,158,384,1,397,150,0.0,0.0,,
kv1__NYUdata__NYU0789,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,lamp_4,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0789__lamp_4.png,crops/depth/kv1__NYUdata__NYU0789__lamp_4.png,195,11,234,43,39,32,203,19,226,35,0.0,0.0,,
kv1__NYUdata__NYU0789,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,lamp_5,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0789__lamp_5.png,crops/depth/kv1__NYUdata__NYU0789__lamp_5.png,337,29,382,60,45,31,345,37,374,52,0.0,0.0,,
kv1__NYUdata__NYU0789,train,train_candidate,1,0,possible_unnecessary_lighting,kitchen,lamp_6,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0789__lamp_6.png,crops/depth/kv1__NYUdata__NYU0789__lamp_6.png,535,2,561,35,26,33,543,10,561,27,0.0,0.0,,
kv1__NYUdata__NYU0790,train,train_candidate,1,0,unknown,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0790__door_1.png,crops/depth/kv1__NYUdata__NYU0790__door_1.png,236,109,317,328,81,219,244,117,309,320,0.0,0.0,,
kv1__NYUdata__NYU0790,train,train_candidate,1,0,unknown,kitchen,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0790__lamp_1.png,crops/depth/kv1__NYUdata__NYU0790__lamp_1.png,516,75,556,142,40,67,524,83,548,134,0.0,0.0,,
kv1__NYUdata__NYU0791,train,train_candidate,1,1,possible_unnecessary_lighting,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0791__door_1.png,crops/depth/kv1__NYUdata__NYU0791__door_1.png,395,90,504,309,109,219,403,98,496,301,0.0,0.0,,
kv1__NYUdata__NYU0791,train,train_candidate,1,1,possible_unnecessary_lighting,kitchen,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0791__lamp_1.png,crops/depth/kv1__NYUdata__NYU0791__lamp_1.png,215,0,282,117,67,117,223,1,274,109,0.0,0.0,,
kv1__NYUdata__NYU0791,train,train_candidate,1,1,possible_unnecessary_lighting,kitchen,lamp_2,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0791__lamp_2.png,crops/depth/kv1__NYUdata__NYU0791__lamp_2.png,404,11,457,153,53,142,412,19,449,145,0.0,0.0,,
kv1__NYUdata__NYU0801,val,train_candidate,1,1,possible_idle_monitor_usage,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0801__door_1.png,crops/depth/kv1__NYUdata__NYU0801__door_1.png,244,0,312,167,68,167,252,1,304,159,0.0,0.0,,
kv1__NYUdata__NYU0801,val,train_candidate,1,1,possible_idle_monitor_usage,kitchen,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0801__door_2.png,crops/depth/kv1__NYUdata__NYU0801__door_2.png,176,0,257,217,81,217,184,1,249,209,0.0,0.0,,
